"bubble_tea_id","day","start","end","is_overnight"
"q-2mS63CMWwauapx1MraEw",1,"1100","2200",False
"-QbpvOsi9Rz4QeL7r-fP3A",1,"1100","2200",False
"-QbpvOsi9Rz4QeL7r-fP3A",2,"1100","2200",False
"j3v_d4JWEBYezzV90CFs9g",0,"1000","0000",False
"iIX9hKaiJpjS0ZvxAvD7TA",0,"1100","2300",False
"plNxK0l8a0zxWn1q8EDLqQ",4,"1200","0000",False
"xwx9_Vs70F6ScvTxAn7-9w",0,"1000","2100",False
"Hq11KzVV57dviRPKemoKMA",0,"1100","2200",False
"Hq11KzVV57dviRPKemoKMA",1,"1100","2200",False
"eJM3dMLGaoFBxB18Rx-wPw",0,"1100","2200",False
"RDGlGHnnZYI45BX7KSN7Vg",0,"1100","2200",False
"RDGlGHnnZYI45BX7KSN7Vg",1,"1100","2200",False
"plNxK0l8a0zxWn1q8EDLqQ",5,"1200","0000",False
"R-yeNn609VJeBQ6Ujyv-Ug",0,"1230","2100",False
"UQfNq1YdMk0pnJKsXD2rNg",0,"1000","2300",False
"R-yeNn609VJeBQ6Ujyv-Ug",1,"1200","2100",False
"R-yeNn609VJeBQ6Ujyv-Ug",2,"1200","2100",False
"xwx9_Vs70F6ScvTxAn7-9w",1,"1000","2100",False
"xwx9_Vs70F6ScvTxAn7-9w",2,"1000","2100",False
"rybUlvJXVMcYQK2kTswg-A",0,"1100","2130",False
"M9cAguyARRhrdN33ta67xw",0,"1130","2200",False
"BcekniF1I3xAkONVShohnQ",6,"1100","2300",False
"RDGlGHnnZYI45BX7KSN7Vg",2,"1100","2200",False
"RDGlGHnnZYI45BX7KSN7Vg",3,"1100","2200",False
"RDGlGHnnZYI45BX7KSN7Vg",4,"1100","2300",False
"rybUlvJXVMcYQK2kTswg-A",1,"1100","2130",False
"mAhkHjXLddbmxftSTz_OEw",0,"0700","2300",False
"Hq11KzVV57dviRPKemoKMA",2,"1100","2200",False
"plNxK0l8a0zxWn1q8EDLqQ",6,"1200","2300",False
"j3v_d4JWEBYezzV90CFs9g",1,"1000","0000",False
"M9cAguyARRhrdN33ta67xw",1,"1130","2200",False
"RDGlGHnnZYI45BX7KSN7Vg",5,"1100","2300",False
"UQfNq1YdMk0pnJKsXD2rNg",1,"1000","2300",False
"UQfNq1YdMk0pnJKsXD2rNg",2,"1000","2300",False
"rybUlvJXVMcYQK2kTswg-A",2,"1100","2130",False
"iIX9hKaiJpjS0ZvxAvD7TA",1,"1100","2300",False
"iIX9hKaiJpjS0ZvxAvD7TA",2,"1100","2300",False
"iIX9hKaiJpjS0ZvxAvD7TA",3,"1100","2300",False
"j3v_d4JWEBYezzV90CFs9g",2,"1000","0000",False
"eJM3dMLGaoFBxB18Rx-wPw",1,"1100","2200",False
"eJM3dMLGaoFBxB18Rx-wPw",2,"1100","2200",False
"R-yeNn609VJeBQ6Ujyv-Ug",3,"1200","2100",False
"R-yeNn609VJeBQ6Ujyv-Ug",4,"1200","2200",False
"R-yeNn609VJeBQ6Ujyv-Ug",5,"1200","2200",False
"mAhkHjXLddbmxftSTz_OEw",1,"0700","2300",False
"mAhkHjXLddbmxftSTz_OEw",2,"0700","2300",False
"eJM3dMLGaoFBxB18Rx-wPw",3,"1100","2200",False
"M9cAguyARRhrdN33ta67xw",2,"1130","2200",False
"M9cAguyARRhrdN33ta67xw",3,"1130","2200",False
"M9cAguyARRhrdN33ta67xw",4,"1130","2300",False
"iIX9hKaiJpjS0ZvxAvD7TA",4,"1100","0000",False
"Hq11KzVV57dviRPKemoKMA",3,"1100","2200",False
"Hq11KzVV57dviRPKemoKMA",4,"1100","2300",False
"Hq11KzVV57dviRPKemoKMA",5,"1100","2300",False
"j3v_d4JWEBYezzV90CFs9g",3,"1000","0000",False
"eJM3dMLGaoFBxB18Rx-wPw",4,"1100","2200",False
"mAhkHjXLddbmxftSTz_OEw",3,"0700","2300",False
"rybUlvJXVMcYQK2kTswg-A",3,"1100","2130",False
"rybUlvJXVMcYQK2kTswg-A",4,"1100","2130",False
"rybUlvJXVMcYQK2kTswg-A",5,"1100","2130",False
"iIX9hKaiJpjS0ZvxAvD7TA",5,"1000","0000",False
"j3v_d4JWEBYezzV90CFs9g",4,"1000","0000",False
"j3v_d4JWEBYezzV90CFs9g",5,"1000","0000",False
"eJM3dMLGaoFBxB18Rx-wPw",5,"1100","2200",False
"mAhkHjXLddbmxftSTz_OEw",4,"0700","2300",False
"mAhkHjXLddbmxftSTz_OEw",5,"0800","2300",False
"xwx9_Vs70F6ScvTxAn7-9w",3,"1000","2100",False
"xwx9_Vs70F6ScvTxAn7-9w",4,"1000","2100",False
"xwx9_Vs70F6ScvTxAn7-9w",5,"1000","2000",False
"M9cAguyARRhrdN33ta67xw",5,"1130","2300",False
"UQfNq1YdMk0pnJKsXD2rNg",3,"1000","2300",False
"UQfNq1YdMk0pnJKsXD2rNg",4,"1000","0000",False
"UQfNq1YdMk0pnJKsXD2rNg",5,"1000","0000",False
"mAhkHjXLddbmxftSTz_OEw",6,"0800","2300",False
"M9cAguyARRhrdN33ta67xw",6,"1130","2200",False
"xwx9_Vs70F6ScvTxAn7-9w",6,"1100","1900",False
"j3v_d4JWEBYezzV90CFs9g",6,"1000","0000",False
"eJM3dMLGaoFBxB18Rx-wPw",6,"1100","2200",False
"rybUlvJXVMcYQK2kTswg-A",6,"1100","2130",False
"UQfNq1YdMk0pnJKsXD2rNg",6,"1000","2300",False
"iIX9hKaiJpjS0ZvxAvD7TA",6,"1000","2300",False
"Xha8pCFQyGj1_iSeZILYXw",0,"1100","2230",False
"R-yeNn609VJeBQ6Ujyv-Ug",6,"1200","2100",False
"heBxuLCjUo6GLxOos5Z5-A",0,"1000","2100",False
"wjh5TKavgtpaygdXs2XPlA",0,"1100","2100",False
"wjh5TKavgtpaygdXs2XPlA",1,"1100","2100",False
"wjh5TKavgtpaygdXs2XPlA",2,"1100","2100",False
"dVOSd6h18pT3NUHoqgegNw",0,"1130","2300",False
"dVOSd6h18pT3NUHoqgegNw",1,"1130","2300",False
"dVOSd6h18pT3NUHoqgegNw",2,"1130","2300",False
"Mp-C8u-W2ge1hHjCIWgLqA",0,"1100","2200",False
"X6VSU5NtnEUYXVjSdLu8og",0,"1200","2300",False
"X6VSU5NtnEUYXVjSdLu8og",1,"1200","2300",False
"X6VSU5NtnEUYXVjSdLu8og",2,"1200","2300",False
"rNU2WmPx_4ImwFxAB5kLwA",0,"1200","2300",False
"Mp-C8u-W2ge1hHjCIWgLqA",1,"1100","2200",False
"st4dyEc_GqhiLVaSY9rXvw",0,"1000","2200",False
"rNU2WmPx_4ImwFxAB5kLwA",1,"1200","2300",False
"plQMomWRDF08TWz3Cdeb6w",0,"1200","2200",False
"iVdcBaFq31WphB2zVDnf0w",0,"1200","2200",False
"plQMomWRDF08TWz3Cdeb6w",1,"1200","2200",False
"Mp-C8u-W2ge1hHjCIWgLqA",2,"1100","2200",False
"YO_bTpENU5ziERX4MniCXg",0,"1200","0000",False
"YO_bTpENU5ziERX4MniCXg",1,"1200","0000",False
"YO_bTpENU5ziERX4MniCXg",2,"1200","0000",False
"f7ntqpgWlH0RL4OyaiYf9Q",6,"1130","2300",False
"plQMomWRDF08TWz3Cdeb6w",2,"1200","2200",False
"Xha8pCFQyGj1_iSeZILYXw",1,"1100","2230",False
"Xha8pCFQyGj1_iSeZILYXw",2,"1100","2230",False
"rNU2WmPx_4ImwFxAB5kLwA",2,"1200","2300",False
"PpNDlJBjjmKAZRauo4E2IQ",0,"0700","2200",False
"PpNDlJBjjmKAZRauo4E2IQ",1,"0700","2200",False
"PpNDlJBjjmKAZRauo4E2IQ",2,"0700","2200",False
"st4dyEc_GqhiLVaSY9rXvw",1,"1000","2200",False
"st4dyEc_GqhiLVaSY9rXvw",2,"1000","2200",False
"Mp-C8u-W2ge1hHjCIWgLqA",3,"1100","2200",False
"Mp-C8u-W2ge1hHjCIWgLqA",4,"1100","2300",False
"Mp-C8u-W2ge1hHjCIWgLqA",5,"1100","2300",False
"iVdcBaFq31WphB2zVDnf0w",1,"1200","2200",False
"iVdcBaFq31WphB2zVDnf0w",2,"1200","2200",False
"dVOSd6h18pT3NUHoqgegNw",3,"1130","2300",False
"PpNDlJBjjmKAZRauo4E2IQ",3,"0700","2200",False
"PpNDlJBjjmKAZRauo4E2IQ",4,"0700","2200",False
"PpNDlJBjjmKAZRauo4E2IQ",5,"0700","2200",False
"plQMomWRDF08TWz3Cdeb6w",3,"1200","2200",False
"rNU2WmPx_4ImwFxAB5kLwA",3,"1200","2300",False
"rNU2WmPx_4ImwFxAB5kLwA",4,"1200","0000",False
"rNU2WmPx_4ImwFxAB5kLwA",5,"1200","0000",False
"dVOSd6h18pT3NUHoqgegNw",4,"1130","0000",False
"dVOSd6h18pT3NUHoqgegNw",5,"1130","0000",False
"iVdcBaFq31WphB2zVDnf0w",3,"1200","2200",False
"iVdcBaFq31WphB2zVDnf0w",4,"1200","2300",False
"iVdcBaFq31WphB2zVDnf0w",5,"1200","2300",False
"plQMomWRDF08TWz3Cdeb6w",4,"1200","2300",False
"plQMomWRDF08TWz3Cdeb6w",5,"1200","2300",False
"Xha8pCFQyGj1_iSeZILYXw",3,"1100","2230",False
"Xha8pCFQyGj1_iSeZILYXw",4,"1100","2230",False
"heBxuLCjUo6GLxOos5Z5-A",1,"1000","2100",False
"heBxuLCjUo6GLxOos5Z5-A",2,"1000","2100",False
"heBxuLCjUo6GLxOos5Z5-A",3,"1000","2100",False
"wjh5TKavgtpaygdXs2XPlA",3,"1100","2200",False
"wjh5TKavgtpaygdXs2XPlA",4,"1100","2200",False
"X6VSU5NtnEUYXVjSdLu8og",3,"1200","0000",False
"X6VSU5NtnEUYXVjSdLu8og",4,"1200","0000",False
"X6VSU5NtnEUYXVjSdLu8og",5,"1200","0000",False
"Xha8pCFQyGj1_iSeZILYXw",5,"1100","2230",False
"heBxuLCjUo6GLxOos5Z5-A",4,"1000","2100",False
"wjh5TKavgtpaygdXs2XPlA",5,"1100","2200",False
"YO_bTpENU5ziERX4MniCXg",3,"1200","0000",False
"YO_bTpENU5ziERX4MniCXg",4,"1200","0000",False
"YO_bTpENU5ziERX4MniCXg",5,"1200","0000",False
"Mp-C8u-W2ge1hHjCIWgLqA",6,"1100","2200",False
"heBxuLCjUo6GLxOos5Z5-A",5,"1000","2100",False
"rNU2WmPx_4ImwFxAB5kLwA",6,"1200","2300",False
"Xha8pCFQyGj1_iSeZILYXw",6,"1100","2100",False
"X6VSU5NtnEUYXVjSdLu8og",6,"1200","2300",False
"wjh5TKavgtpaygdXs2XPlA",6,"1100","2100",False
"YO_bTpENU5ziERX4MniCXg",6,"1200","0000",False
"plQMomWRDF08TWz3Cdeb6w",6,"1200","2200",False
"PpNDlJBjjmKAZRauo4E2IQ",6,"0700","2200",False
"Lvs6_CwW2oYFE0OgjyZ2nA",0,"1100","2200",False
"dVOSd6h18pT3NUHoqgegNw",6,"1130","2300",False
"SUnMJILeHUw2a10zO1BMNQ",0,"1030","2230",False
"iVdcBaFq31WphB2zVDnf0w",6,"1200","2200",False
"GP3B75ShEHl9fifQNtiApA",0,"1130","2300",False
"hAzOumxYqwx4rIGV8YfvaA",0,"1100","2200",False
"gG93nVOffgW-VCtwRDtwoA",0,"1230","2100",False
"fN6qm8DPy5lsFcVgCxC8zA",0,"0400","2100",False
"Bzqnxm9orV-mbG0Gm15sIA",0,"1100","2100",False
"lPK5BOqxsgiL4oEjXzm9_w",0,"1100","2300",False
"KQuTdPoPLaf_9AHUiKgrdw",0,"1000","1900",False
"gG93nVOffgW-VCtwRDtwoA",1,"1230","2100",False
"Z8B9G7jAYeK1WaaBrWo84w",0,"1100","2200",False
"Z8B9G7jAYeK1WaaBrWo84w",1,"1100","2200",False
"Z8B9G7jAYeK1WaaBrWo84w",2,"1100","2200",False
"gG93nVOffgW-VCtwRDtwoA",2,"1230","2100",False
"1NIBonUfs8C0HDHBugzMtw",1,"1200","2100",False
"st4dyEc_GqhiLVaSY9rXvw",3,"1000","2200",False
"Z8B9G7jAYeK1WaaBrWo84w",3,"1100","2200",False
"GP3B75ShEHl9fifQNtiApA",1,"1130","2300",False
"GP3B75ShEHl9fifQNtiApA",2,"1130","2300",False
"KQuTdPoPLaf_9AHUiKgrdw",1,"1000","1900",False
"KQuTdPoPLaf_9AHUiKgrdw",2,"1000","1900",False
"Bzqnxm9orV-mbG0Gm15sIA",1,"1100","2100",False
"Bzqnxm9orV-mbG0Gm15sIA",2,"1100","2100",False
"Lvs6_CwW2oYFE0OgjyZ2nA",1,"1100","2200",False
"gG93nVOffgW-VCtwRDtwoA",3,"1230","2100",False
"Lvs6_CwW2oYFE0OgjyZ2nA",2,"1100","2200",False
"1NIBonUfs8C0HDHBugzMtw",2,"1200","2100",False
"GP3B75ShEHl9fifQNtiApA",3,"1130","0000",False
"1NIBonUfs8C0HDHBugzMtw",3,"1200","2100",False
"1NIBonUfs8C0HDHBugzMtw",4,"1200","2200",False
"lPK5BOqxsgiL4oEjXzm9_w",1,"1100","2300",False
"lPK5BOqxsgiL4oEjXzm9_w",2,"1100","2300",False
"Lvs6_CwW2oYFE0OgjyZ2nA",3,"1100","2200",False
"SUnMJILeHUw2a10zO1BMNQ",1,"1030","2230",False
"SUnMJILeHUw2a10zO1BMNQ",2,"1030","2230",False
"Bzqnxm9orV-mbG0Gm15sIA",3,"1100","2100",False
"hAzOumxYqwx4rIGV8YfvaA",1,"1100","2200",False
"KQuTdPoPLaf_9AHUiKgrdw",3,"1000","1900",False
"lPK5BOqxsgiL4oEjXzm9_w",3,"1100","2300",False
"fN6qm8DPy5lsFcVgCxC8zA",1,"0400","2100",False
"SUnMJILeHUw2a10zO1BMNQ",3,"1030","2230",False
"gG93nVOffgW-VCtwRDtwoA",4,"1230","2100",False
"fN6qm8DPy5lsFcVgCxC8zA",2,"0400","2100",False
"st4dyEc_GqhiLVaSY9rXvw",4,"1000","2200",False
"fN6qm8DPy5lsFcVgCxC8zA",3,"0400","2100",False
"st4dyEc_GqhiLVaSY9rXvw",5,"1000","2200",False
"st4dyEc_GqhiLVaSY9rXvw",6,"1000","2200",False
"GP3B75ShEHl9fifQNtiApA",4,"1130","0000",False
"1NIBonUfs8C0HDHBugzMtw",5,"1200","2200",False
"gG93nVOffgW-VCtwRDtwoA",5,"1230","2100",False
"1NIBonUfs8C0HDHBugzMtw",6,"1200","2100",False
"hAzOumxYqwx4rIGV8YfvaA",2,"1100","2200",False
"hAzOumxYqwx4rIGV8YfvaA",3,"1100","2200",False
"KQuTdPoPLaf_9AHUiKgrdw",4,"1000","1900",False
"KQuTdPoPLaf_9AHUiKgrdw",5,"1000","1900",False
"hAzOumxYqwx4rIGV8YfvaA",4,"1100","2200",False
"hAzOumxYqwx4rIGV8YfvaA",5,"1100","2200",False
"Lvs6_CwW2oYFE0OgjyZ2nA",4,"1100","2200",False
"Lvs6_CwW2oYFE0OgjyZ2nA",5,"1100","2200",False
"SUnMJILeHUw2a10zO1BMNQ",4,"1030","2300",False
"SUnMJILeHUw2a10zO1BMNQ",5,"1030","2300",False
"Bzqnxm9orV-mbG0Gm15sIA",4,"1100","2100",False
"Bzqnxm9orV-mbG0Gm15sIA",5,"1100","2100",False
"fN6qm8DPy5lsFcVgCxC8zA",4,"0400","2100",False
"fN6qm8DPy5lsFcVgCxC8zA",5,"0400","2100",False
"GP3B75ShEHl9fifQNtiApA",5,"1130","0000",False
"GP3B75ShEHl9fifQNtiApA",6,"1130","2300",False
"lPK5BOqxsgiL4oEjXzm9_w",4,"1100","2300",False
"SUnMJILeHUw2a10zO1BMNQ",6,"1030","2230",False
"lPK5BOqxsgiL4oEjXzm9_w",5,"1100","2300",False
"gG93nVOffgW-VCtwRDtwoA",6,"1230","2100",False
"KQuTdPoPLaf_9AHUiKgrdw",6,"1000","1900",False
"Bzqnxm9orV-mbG0Gm15sIA",6,"1100","1900",False
"Lvs6_CwW2oYFE0OgjyZ2nA",6,"1100","2200",False
"fN6qm8DPy5lsFcVgCxC8zA",6,"0400","2100",False
"GXtKVW4-yEU67ES7Qbi1wA",0,"1000","2100",False
"GXtKVW4-yEU67ES7Qbi1wA",1,"1000","2100",False
"GXtKVW4-yEU67ES7Qbi1wA",2,"1000","2100",False
"GXtKVW4-yEU67ES7Qbi1wA",3,"1000","2100",False
"GXtKVW4-yEU67ES7Qbi1wA",4,"1000","2100",False
"8hjYTI3Ir3VbOO2KWvQuhQ",0,"1030","1900",False
"GnaWss1CB4exes4IlxPtWQ",0,"1000","2100",False
"GnaWss1CB4exes4IlxPtWQ",1,"1000","2100",False
"GnaWss1CB4exes4IlxPtWQ",2,"1000","2100",False
"I2LPp0E4qU0d9SN2AwRDJQ",0,"1100","2200",False
"17rsBmbOx1CNXdc0_jh2Xw",0,"1100","2100",False
"5QUl55rMsnSVSGM_yLlGFg",1,"1100","1700",False
"lPK5BOqxsgiL4oEjXzm9_w",6,"1100","2300",False
"XTNKpRMxePMZF_TGOCc9Qg",0,"0900","1900",False
"XTNKpRMxePMZF_TGOCc9Qg",1,"0900","1900",False
"XTNKpRMxePMZF_TGOCc9Qg",2,"0900","1900",False
"XTNKpRMxePMZF_TGOCc9Qg",3,"0900","1900",False
"Z8B9G7jAYeK1WaaBrWo84w",4,"1100","2200",False
"5QUl55rMsnSVSGM_yLlGFg",2,"1100","1700",False
"17rsBmbOx1CNXdc0_jh2Xw",1,"1100","2100",False
"17rsBmbOx1CNXdc0_jh2Xw",2,"1100","2100",False
"17rsBmbOx1CNXdc0_jh2Xw",3,"1100","2100",False
"5QUl55rMsnSVSGM_yLlGFg",3,"1100","1700",False
"Z8B9G7jAYeK1WaaBrWo84w",5,"1100","2200",False
"17rsBmbOx1CNXdc0_jh2Xw",4,"1100","2000",False
"17rsBmbOx1CNXdc0_jh2Xw",5,"1100","2100",False
"XTNKpRMxePMZF_TGOCc9Qg",4,"0900","1900",False
"Z8B9G7jAYeK1WaaBrWo84w",6,"1100","2200",False
"dCMyAarGq2PCsGBBD18Yjw",0,"1100","2200",False
"dCMyAarGq2PCsGBBD18Yjw",1,"1100","2200",False
"GnaWss1CB4exes4IlxPtWQ",3,"1000","2100",False
"GnaWss1CB4exes4IlxPtWQ",4,"1000","2100",False
"1Yg6eiCMlLXyQYRJuv6uTw",0,"1100","2200",False
"tAlyBBii7SiI80iSQ28mfw",0,"1000","2200",False
"8hjYTI3Ir3VbOO2KWvQuhQ",1,"1030","1900",False
"I2LPp0E4qU0d9SN2AwRDJQ",1,"1100","2200",False
"8hjYTI3Ir3VbOO2KWvQuhQ",2,"1030","1900",False
"tAlyBBii7SiI80iSQ28mfw",1,"1000","2200",False
"I2LPp0E4qU0d9SN2AwRDJQ",2,"1100","2200",False
"8hjYTI3Ir3VbOO2KWvQuhQ",3,"1030","1900",False
"8hjYTI3Ir3VbOO2KWvQuhQ",4,"1030","1900",False
"GnaWss1CB4exes4IlxPtWQ",5,"1000","2100",False
"tAlyBBii7SiI80iSQ28mfw",2,"1000","2200",False
"8hjYTI3Ir3VbOO2KWvQuhQ",5,"1030","1900",False
"1Yg6eiCMlLXyQYRJuv6uTw",1,"1100","2200",False
"1Yg6eiCMlLXyQYRJuv6uTw",2,"1100","2200",False
"I2LPp0E4qU0d9SN2AwRDJQ",3,"1100","2200",False
"I2LPp0E4qU0d9SN2AwRDJQ",4,"1100","2230",False
"dCMyAarGq2PCsGBBD18Yjw",2,"1100","2200",False
"XTNKpRMxePMZF_TGOCc9Qg",5,"0900","1900",False
"YtItWCbjZyr5zEoYzzfSNg",0,"1830","0100",True
"YtItWCbjZyr5zEoYzzfSNg",1,"1830","0100",True
"YtItWCbjZyr5zEoYzzfSNg",2,"1830","0100",True
"YtItWCbjZyr5zEoYzzfSNg",3,"1830","0100",True
"YtItWCbjZyr5zEoYzzfSNg",4,"1830","0400",True
"YtItWCbjZyr5zEoYzzfSNg",5,"1600","0400",True
"dCMyAarGq2PCsGBBD18Yjw",3,"1100","2200",False
"GXtKVW4-yEU67ES7Qbi1wA",5,"1000","2100",False
"dCMyAarGq2PCsGBBD18Yjw",4,"1100","0000",False
"5QUl55rMsnSVSGM_yLlGFg",4,"1100","1700",False
"5QUl55rMsnSVSGM_yLlGFg",5,"1100","1700",False
"1Yg6eiCMlLXyQYRJuv6uTw",3,"1100","2200",False
"1Yg6eiCMlLXyQYRJuv6uTw",4,"1100","2200",False
"YtItWCbjZyr5zEoYzzfSNg",6,"1600","0100",True
"1Yg6eiCMlLXyQYRJuv6uTw",5,"1100","2200",False
"I2LPp0E4qU0d9SN2AwRDJQ",5,"1100","2230",False
"GXtKVW4-yEU67ES7Qbi1wA",6,"1000","2100",False
"8hjYTI3Ir3VbOO2KWvQuhQ",6,"1130","1830",False
"RKCZuIJo31oaaZ9p_NA5uw",0,"1100","2100",False
"RKCZuIJo31oaaZ9p_NA5uw",1,"1100","2100",False
"RKCZuIJo31oaaZ9p_NA5uw",2,"1100","2100",False
"RKCZuIJo31oaaZ9p_NA5uw",3,"1100","2100",False
"RKCZuIJo31oaaZ9p_NA5uw",4,"1100","2100",False
"RKCZuIJo31oaaZ9p_NA5uw",5,"1100","2100",False
"RKCZuIJo31oaaZ9p_NA5uw",6,"1100","2000",False
"dCMyAarGq2PCsGBBD18Yjw",5,"1100","0000",False
"XTNKpRMxePMZF_TGOCc9Qg",6,"0900","1900",False
"2eBn9QhzzTO6w9_3b4WUJQ",0,"1130","2130",False
"2eBn9QhzzTO6w9_3b4WUJQ",1,"1130","2130",False
"TwAZL3eY4cjsXFMEYi-Zjg",0,"1300","0000",False
"TwAZL3eY4cjsXFMEYi-Zjg",1,"1300","0000",False
"Uh8LPCRstLnJ-ZY3B41N9w",0,"1100","0030",True
"Uh8LPCRstLnJ-ZY3B41N9w",1,"1100","0030",True
"2dxyI5hyyB7F9bC00XnO8Q",1,"1130","2300",False
"2dxyI5hyyB7F9bC00XnO8Q",2,"1130","2300",False
"e1bES0M8s3M4YmCJUbe8ZA",0,"1000","2100",False
"Eba5tei1tZx95LmDRR7F6w",0,"1030","2100",False
"Eba5tei1tZx95LmDRR7F6w",1,"1030","2100",False
"2dxyI5hyyB7F9bC00XnO8Q",3,"1130","2300",False
"2dxyI5hyyB7F9bC00XnO8Q",4,"1130","2300",False
"mhh0d_SL3LhFOte5yeUSOA",0,"1100","2300",False
"mhh0d_SL3LhFOte5yeUSOA",1,"1100","2300",False
"2O-_6HRjIkOL3x_aIw2f5w",0,"1100","2000",False
"2O-_6HRjIkOL3x_aIw2f5w",1,"1100","2000",False
"2O-_6HRjIkOL3x_aIw2f5w",2,"1100","2000",False
"2O-_6HRjIkOL3x_aIw2f5w",3,"1100","2000",False
"Z2d1fqTL_ZkY-epxfKRQGQ",0,"1030","2130",False
"Z2d1fqTL_ZkY-epxfKRQGQ",1,"1030","2130",False
"mhh0d_SL3LhFOte5yeUSOA",2,"1100","2300",False
"mhh0d_SL3LhFOte5yeUSOA",3,"1100","2300",False
"Ppb9R9Q0Gk4bgSnNzCKBDg",0,"1130","2200",False
"Ppb9R9Q0Gk4bgSnNzCKBDg",1,"1130","2200",False
"Z2d1fqTL_ZkY-epxfKRQGQ",2,"1030","2130",False
"Z2d1fqTL_ZkY-epxfKRQGQ",3,"1030","2130",False
"tAlyBBii7SiI80iSQ28mfw",3,"1000","2200",False
"tAlyBBii7SiI80iSQ28mfw",4,"1000","2300",False
"B1TGBor4IQMu8JX6fRJiGg",0,"1100","2200",False
"B1TGBor4IQMu8JX6fRJiGg",1,"1100","2200",False
"e1bES0M8s3M4YmCJUbe8ZA",1,"1000","2100",False
"TwAZL3eY4cjsXFMEYi-Zjg",2,"1300","0000",False
"B1TGBor4IQMu8JX6fRJiGg",2,"1100","2200",False
"B1TGBor4IQMu8JX6fRJiGg",3,"1100","2200",False
"TwAZL3eY4cjsXFMEYi-Zjg",3,"1300","0000",False
"2dxyI5hyyB7F9bC00XnO8Q",5,"1130","2300",False
"YKQpNy4yuuKIq4Pv4HJR1A",1,"1200","2100",False
"YKQpNy4yuuKIq4Pv4HJR1A",2,"1200","2100",False
"Ppb9R9Q0Gk4bgSnNzCKBDg",2,"1130","2200",False
"Ppb9R9Q0Gk4bgSnNzCKBDg",3,"1130","2200",False
"e1bES0M8s3M4YmCJUbe8ZA",2,"1000","2100",False
"e1bES0M8s3M4YmCJUbe8ZA",3,"1000","2100",False
"2dxyI5hyyB7F9bC00XnO8Q",6,"1130","2300",False
"tAlyBBii7SiI80iSQ28mfw",5,"1000","2300",False
"tAlyBBii7SiI80iSQ28mfw",6,"1000","2000",False
"Uh8LPCRstLnJ-ZY3B41N9w",2,"1100","0030",True
"Uh8LPCRstLnJ-ZY3B41N9w",3,"1100","0030",True
"Uh8LPCRstLnJ-ZY3B41N9w",4,"1100","0030",True
"Uh8LPCRstLnJ-ZY3B41N9w",5,"1100","0030",True
"Z2d1fqTL_ZkY-epxfKRQGQ",4,"1030","2130",False
"YKQpNy4yuuKIq4Pv4HJR1A",3,"1200","2100",False
"YKQpNy4yuuKIq4Pv4HJR1A",4,"1200","2300",False
"YKQpNy4yuuKIq4Pv4HJR1A",5,"1200","2300",False
"YKQpNy4yuuKIq4Pv4HJR1A",6,"1200","2100",False
"TwAZL3eY4cjsXFMEYi-Zjg",4,"1300","0000",False
"TwAZL3eY4cjsXFMEYi-Zjg",5,"1200","0000",False
"2O-_6HRjIkOL3x_aIw2f5w",4,"1100","2000",False
"2eBn9QhzzTO6w9_3b4WUJQ",2,"1130","2130",False
"2eBn9QhzzTO6w9_3b4WUJQ",3,"1130","2130",False
"2O-_6HRjIkOL3x_aIw2f5w",5,"1100","2000",False
"B1TGBor4IQMu8JX6fRJiGg",4,"1100","2200",False
"B1TGBor4IQMu8JX6fRJiGg",5,"1100","2200",False
"2eBn9QhzzTO6w9_3b4WUJQ",4,"1130","2330",False
"Ppb9R9Q0Gk4bgSnNzCKBDg",4,"1130","2200",False
"Ppb9R9Q0Gk4bgSnNzCKBDg",5,"1130","2200",False
"e1bES0M8s3M4YmCJUbe8ZA",4,"1000","2200",False
"e1bES0M8s3M4YmCJUbe8ZA",5,"1000","2200",False
"2eBn9QhzzTO6w9_3b4WUJQ",5,"1130","2330",False
"mhh0d_SL3LhFOte5yeUSOA",4,"1100","0000",False
"mhh0d_SL3LhFOte5yeUSOA",5,"1100","0000",False
"Z2d1fqTL_ZkY-epxfKRQGQ",5,"1030","2130",False
"mhh0d_SL3LhFOte5yeUSOA",6,"1100","2300",False
"B1TGBor4IQMu8JX6fRJiGg",6,"1100","2200",False
"2eBn9QhzzTO6w9_3b4WUJQ",6,"1130","2130",False
"Uh8LPCRstLnJ-ZY3B41N9w",6,"1100","0030",True
"e1bES0M8s3M4YmCJUbe8ZA",6,"1000","2100",False
"w50plNV3tjgaLhX1lTTdpA",0,"1200","0300",True
"aPUH1AxPpP2mxFNpZENb4w",0,"1100","2100",False
"aPUH1AxPpP2mxFNpZENb4w",1,"1100","2100",False
"aPUH1AxPpP2mxFNpZENb4w",2,"1100","2100",False
"aPUH1AxPpP2mxFNpZENb4w",3,"1100","2100",False
"aPUH1AxPpP2mxFNpZENb4w",4,"1100","2100",False
"NL2Fuebl2prYKoR61vMJYw",0,"1100","2300",False
"0K8VnMdxlXXNDL2TkfqS8g",1,"1200","2100",False
"0WSMqSaQzfUyfyHpyAj5lA",0,"1200","2145",False
"XfwKpBi5uhSBZ6GMUQwvcQ",0,"1000","2200",False
"T0RnEZUDCSXYnbNcn4OizQ",6,"1100","2200",False
"0K8VnMdxlXXNDL2TkfqS8g",2,"1200","2100",False
"0K8VnMdxlXXNDL2TkfqS8g",3,"1200","2100",False
"9eeAjk_Pr8gP-BkXu3ezWQ",0,"1100","2200",False
